user_id,timestamp,activity_type,resource,status,data_volume_mb
USER_0062,2025-11-23 18:18:21.471900,login,resource_30,failed,352.29
USER_0061,2025-11-18 18:18:21.471900,login,resource_33,failed,652.18
USER_0067,2025-11-18 18:18:21.471900,file_access,resource_42,success,243.16
USER_0010,2025-12-27 18:18:21.471900,email_send,resource_12,blocked,673.01
USER_0052,2025-12-07 18:18:21.471900,login,resource_34,success,310.06
USER_0064,2025-12-04 18:18:21.471900,login,resource_19,failed,586.39
USER_0063,2026-01-21 18:18:21.471900,login,resource_30,success,625.43
USER_0025,2025-12-13 18:18:21.471900,login,resource_46,failed,199.06
USER_0024,2025-12-24 18:18:21.471900,data_download,resource_43,success,172.91
USER_0079,2026-02-03 18:18:21.471900,file_access,resource_40,success,802.2
USER_0026,2025-12-21 18:18:21.471900,email_send,resource_9,failed,144.81
USER_0079,2025-12-15 18:18:21.471900,file_access,resource_16,failed,695.83
USER_0001,2025-12-23 18:18:21.471900,data_download,resource_32,success,748.35
USER_0001,2025-12-30 18:18:21.471900,login,resource_3,success,672.18
USER_0087,2026-02-13 18:18:21.471900,file_access,resource_17,failed,917.97
USER_0097,2026-01-02 18:18:21.471900,file_access,resource_40,blocked,874.76
USER_0096,2026-01-16 18:18:21.471900,login,resource_16,success,984.99
USER_0002,2025-12-23 18:18:21.471900,login,resource_5,success,838.97
USER_0100,2026-01-08 18:18:21.471900,file_access,resource_35,failed,137.32
USER_0066,2026-01-02 18:18:21.471900,data_download,resource_42,failed,830.95
USER_0091,2026-01-08 18:18:21.471900,data_download,resource_8,blocked,887.51
USER_0100,2025-11-25 18:18:21.471900,email_send,resource_36,success,39.64
USER_0067,2025-11-21 18:18:21.471900,email_send,resource_48,failed,887.19
USER_0083,2026-02-11 18:18:21.471900,data_download,resource_29,blocked,346.24
USER_0047,2025-12-23 18:18:21.471900,file_access,resource_12,failed,559.59
USER_0094,2026-01-03 18:18:21.471900,data_download,resource_6,blocked,163.36
USER_0088,2026-01-01 18:18:21.471900,email_send,resource_27,blocked,827.21
USER_0047,2026-01-04 18:18:21.471900,data_download,resource_33,failed,259.31
USER_0004,2026-01-19 18:18:21.471900,data_download,resource_45,blocked,411.42
USER_0097,2025-12-29 18:18:21.471900,email_send,resource_27,success,2.83
USER_0071,2026-01-01 18:18:21.471900,login,resource_11,failed,989.87
USER_0012,2026-02-01 18:18:21.471900,data_download,resource_22,blocked,23.82
USER_0027,2025-12-05 18:18:21.471900,login,resource_8,failed,434.2
USER_0021,2026-01-11 18:18:21.471900,login,resource_30,blocked,934.61
USER_0070,2025-11-24 18:18:21.471900,login,resource_38,failed,327.22
USER_0046,2026-01-26 18:18:21.471900,login,resource_15,success,174.96
USER_0024,2025-12-06 18:18:21.471900,data_download,resource_14,success,94.0
USER_0087,2025-12-25 18:18:21.471900,email_send,resource_20,success,189.85
USER_0032,2026-01-27 18:18:21.471900,email_send,resource_18,blocked,404.3
USER_0082,2026-01-20 18:18:21.471900,data_download,resource_48,failed,157.24
USER_0038,2025-12-13 18:18:21.471900,login,resource_13,blocked,414.38
USER_0015,2026-02-16 18:18:21.471900,email_send,resource_16,blocked,736.51
USER_0067,2026-02-08 18:18:21.471900,file_access,resource_31,success,950.31
USER_0032,2025-12-18 18:18:21.471900,data_download,resource_9,blocked,353.32
USER_0099,2026-01-04 18:18:21.471900,data_download,resource_12,failed,31.07
USER_0021,2026-01-22 18:18:21.471900,file_access,resource_20,blocked,784.07
USER_0034,2026-02-08 18:18:21.471900,login,resource_12,success,87.12
USER_0066,2026-01-11 18:18:21.471900,login,resource_34,blocked,108.12
USER_0090,2026-01-17 18:18:21.471900,email_send,resource_38,failed,355.7
USER_0012,2025-12-03 18:18:21.471900,login,resource_23,blocked,307.52
USER_0062,2025-12-13 18:18:21.471900,file_access,resource_15,success,985.28
USER_0090,2025-12-09 18:18:21.471900,email_send,resource_32,blocked,888.77
USER_0093,2026-02-15 18:18:21.471900,data_download,resource_6,blocked,46.61
USER_0064,2026-01-30 18:18:21.471900,login,resource_28,success,686.45
USER_0023,2026-01-04 18:18:21.471900,file_access,resource_30,blocked,277.55
USER_0039,2026-02-12 18:18:21.471900,email_send,resource_31,failed,383.8
USER_0038,2026-01-08 18:18:21.471900,file_access,resource_15,success,993.31
USER_0053,2026-01-09 18:18:21.471900,data_download,resource_6,success,416.91
USER_0004,2025-12-13 18:18:21.471900,login,resource_43,blocked,879.53
USER_0029,2025-12-14 18:18:21.471900,file_access,resource_49,failed,285.47
USER_0090,2026-01-25 18:18:21.471900,email_send,resource_29,failed,432.32
USER_0036,2026-02-03 18:18:21.471900,file_access,resource_26,success,65.8
USER_0055,2026-02-15 18:18:21.471900,data_download,resource_30,failed,282.33
USER_0067,2025-12-02 18:18:21.471900,email_send,resource_10,blocked,236.59
USER_0067,2026-02-05 18:18:21.471900,email_send,resource_32,success,481.63
USER_0057,2026-01-23 18:18:21.471900,file_access,resource_39,failed,662.69
USER_0049,2025-11-27 18:18:21.471900,login,resource_34,failed,362.41
USER_0030,2025-12-18 18:18:21.471900,login,resource_8,failed,548.03
USER_0079,2026-01-16 18:18:21.471900,data_download,resource_1,success,122.41
USER_0022,2025-12-28 18:18:21.471900,file_access,resource_14,blocked,695.57
USER_0015,2026-02-16 18:18:21.471900,email_send,resource_10,blocked,733.1
USER_0048,2026-01-01 18:18:21.471900,file_access,resource_18,failed,106.4
USER_0094,2026-01-25 18:18:21.471900,email_send,resource_19,success,795.49
USER_0032,2025-12-25 18:18:21.471900,file_access,resource_36,blocked,654.37
USER_0047,2025-12-16 18:18:21.471900,login,resource_2,success,42.11
USER_0082,2026-01-05 18:18:21.471900,email_send,resource_31,failed,214.24
USER_0018,2025-11-24 18:18:21.471900,data_download,resource_36,failed,798.99
USER_0078,2026-01-24 18:18:21.471900,file_access,resource_40,failed,201.52
USER_0095,2025-12-10 18:18:21.471900,email_send,resource_40,blocked,635.46
USER_0093,2026-01-19 18:18:21.471900,email_send,resource_17,failed,411.79
USER_0067,2026-01-03 18:18:21.471900,data_download,resource_4,blocked,668.04
USER_0032,2026-01-01 18:18:21.471900,file_access,resource_29,blocked,600.39
USER_0058,2025-12-27 18:18:21.471900,email_send,resource_34,success,242.27
USER_0079,2026-01-27 18:18:21.471900,login,resource_20,success,577.69
USER_0057,2025-12-26 18:18:21.471900,data_download,resource_32,blocked,256.41
USER_0029,2026-01-13 18:18:21.471900,data_download,resource_39,success,206.39
USER_0005,2026-01-26 18:18:21.471900,login,resource_8,blocked,435.68
USER_0063,2025-12-01 18:18:21.471900,email_send,resource_25,blocked,436.36
USER_0041,2026-01-16 18:18:21.471900,login,resource_43,failed,854.27
USER_0063,2025-12-13 18:18:21.471900,data_download,resource_4,success,330.95
USER_0014,2026-01-20 18:18:21.471900,email_send,resource_48,success,628.51
USER_0041,2026-01-26 18:18:21.471900,data_download,resource_8,success,0.34
USER_0052,2025-12-21 18:18:21.471900,file_access,resource_31,blocked,20.88
USER_0091,2026-01-31 18:18:21.471900,email_send,resource_49,blocked,668.78
USER_0026,2026-01-13 18:18:21.471900,login,resource_28,success,771.04
USER_0036,2025-11-27 18:18:21.471900,email_send,resource_9,blocked,561.09
USER_0060,2025-12-08 18:18:21.471900,file_access,resource_24,failed,148.47
USER_0071,2026-01-30 18:18:21.471900,login,resource_43,blocked,390.03
USER_0099,2025-12-13 18:18:21.471900,login,resource_29,blocked,411.18
USER_0001,2025-11-26 18:18:21.471900,data_download,resource_4,failed,701.72
USER_0094,2025-12-14 18:18:21.471900,file_access,resource_23,success,894.6
USER_0029,2026-02-08 18:18:21.471900,email_send,resource_14,blocked,997.47
USER_0081,2025-12-07 18:18:21.471900,email_send,resource_4,success,157.02
USER_0012,2026-02-15 18:18:21.471900,email_send,resource_7,blocked,477.14
USER_0051,2026-01-28 18:18:21.471900,file_access,resource_28,blocked,989.97
USER_0100,2026-01-23 18:18:21.471900,file_access,resource_18,failed,912.54
USER_0026,2025-11-25 18:18:21.471900,login,resource_9,success,726.13
USER_0056,2026-02-06 18:18:21.471900,file_access,resource_40,failed,563.46
USER_0007,2026-01-10 18:18:21.471900,email_send,resource_41,failed,893.65
USER_0005,2026-02-08 18:18:21.471900,data_download,resource_39,success,175.45
USER_0097,2026-02-08 18:18:21.471900,login,resource_24,success,220.57
USER_0005,2026-01-18 18:18:21.471900,file_access,resource_44,failed,365.51
USER_0027,2025-12-30 18:18:21.471900,data_download,resource_25,success,775.16
USER_0087,2026-01-24 18:18:21.471900,file_access,resource_38,failed,977.31
USER_0050,2025-12-21 18:18:21.471900,data_download,resource_24,success,643.42
USER_0100,2026-01-25 18:18:21.471900,email_send,resource_13,failed,900.01
USER_0051,2025-12-14 18:18:21.471900,file_access,resource_33,success,871.29
USER_0019,2025-12-12 18:18:21.471900,login,resource_36,success,548.94
USER_0002,2025-12-20 18:18:21.471900,data_download,resource_28,failed,315.78
USER_0056,2026-02-06 18:18:21.471900,file_access,resource_38,success,950.78
USER_0076,2025-12-19 18:18:21.471900,login,resource_11,success,374.74
USER_0024,2025-11-29 18:18:21.471900,file_access,resource_9,success,529.95
USER_0027,2025-11-21 18:18:21.471900,login,resource_40,blocked,543.5
USER_0040,2025-11-28 18:18:21.471900,file_access,resource_7,success,228.99
USER_0052,2025-12-23 18:18:21.471900,login,resource_33,failed,958.03
USER_0090,2025-12-31 18:18:21.471900,email_send,resource_7,failed,276.72
USER_0007,2026-01-31 18:18:21.471900,data_download,resource_30,failed,17.92
USER_0045,2026-01-23 18:18:21.471900,login,resource_27,blocked,34.47
USER_0012,2026-01-27 18:18:21.471900,email_send,resource_2,failed,704.14
USER_0060,2026-01-01 18:18:21.471900,data_download,resource_10,failed,890.08
USER_0071,2025-12-13 18:18:21.471900,email_send,resource_36,success,425.99
USER_0028,2026-01-22 18:18:21.471900,email_send,resource_40,failed,986.69
USER_0049,2026-01-23 18:18:21.471900,login,resource_20,success,752.79
USER_0095,2025-12-27 18:18:21.471900,file_access,resource_9,blocked,50.84
USER_0068,2026-01-18 18:18:21.471900,file_access,resource_11,blocked,998.19
USER_0089,2025-12-27 18:18:21.471900,login,resource_45,success,58.29
USER_0042,2026-01-13 18:18:21.471900,file_access,resource_18,blocked,755.81
USER_0066,2026-02-04 18:18:21.471900,data_download,resource_35,success,838.41
USER_0097,2026-01-20 18:18:21.471900,email_send,resource_3,blocked,180.07
USER_0014,2026-01-16 18:18:21.471900,login,resource_39,success,380.29
USER_0096,2025-12-16 18:18:21.471900,login,resource_45,failed,952.08
USER_0039,2026-01-10 18:18:21.471900,file_access,resource_24,blocked,272.2
USER_0067,2026-01-06 18:18:21.471900,file_access,resource_11,success,799.19
USER_0030,2025-12-23 18:18:21.471900,file_access,resource_28,failed,200.2
USER_0100,2025-12-16 18:18:21.471900,login,resource_33,failed,679.02
USER_0041,2025-12-11 18:18:21.471900,data_download,resource_46,failed,970.84
USER_0086,2025-12-02 18:18:21.471900,login,resource_4,blocked,103.85
USER_0096,2026-01-31 18:18:21.471900,email_send,resource_40,success,903.32
USER_0025,2026-01-17 18:18:21.471900,file_access,resource_49,blocked,233.03
USER_0057,2026-01-11 18:18:21.471900,file_access,resource_37,success,298.07
USER_0007,2025-11-20 18:18:21.471900,data_download,resource_7,success,773.42
USER_0067,2025-12-27 18:18:21.471900,file_access,resource_42,success,454.41
USER_0077,2026-02-15 18:18:21.471900,login,resource_28,failed,192.97
USER_0037,2026-01-19 18:18:21.471900,file_access,resource_17,blocked,477.36
USER_0064,2026-01-16 18:18:21.471900,email_send,resource_10,success,389.69
USER_0041,2026-02-16 18:18:21.471900,email_send,resource_43,success,302.9
USER_0055,2026-01-20 18:18:21.471900,data_download,resource_8,success,470.69
USER_0027,2025-12-13 18:18:21.471900,login,resource_29,blocked,978.36
USER_0033,2026-01-19 18:18:21.471900,login,resource_35,failed,933.48
USER_0030,2025-12-28 18:18:21.471900,login,resource_46,blocked,413.02
USER_0070,2026-01-24 18:18:21.471900,login,resource_40,failed,465.41
USER_0042,2026-02-02 18:18:21.471900,login,resource_14,success,502.39
USER_0005,2026-01-25 18:18:21.471900,login,resource_10,blocked,755.46
USER_0006,2025-12-07 18:18:21.471900,data_download,resource_40,success,298.77
USER_0065,2026-02-14 18:18:21.471900,login,resource_32,success,799.98
USER_0072,2025-12-27 18:18:21.471900,file_access,resource_27,blocked,416.18
USER_0061,2026-01-21 18:18:21.471900,email_send,resource_2,success,117.44
USER_0026,2026-02-02 18:18:21.471900,email_send,resource_40,failed,826.63
USER_0030,2026-01-11 18:18:21.471900,email_send,resource_38,success,211.58
USER_0094,2026-01-02 18:18:21.471900,file_access,resource_48,success,192.15
USER_0026,2026-02-09 18:18:21.471900,login,resource_11,success,852.89
USER_0051,2025-11-21 18:18:21.471900,data_download,resource_24,failed,765.44
USER_0025,2026-01-31 18:18:21.471900,file_access,resource_39,success,766.63
USER_0097,2025-11-23 18:18:21.471900,data_download,resource_20,blocked,930.58
USER_0080,2026-01-08 18:18:21.471900,email_send,resource_35,blocked,95.49
USER_0055,2025-12-12 18:18:21.471900,email_send,resource_37,blocked,496.54
USER_0027,2025-12-02 18:18:21.471900,login,resource_5,failed,770.54
USER_0007,2026-01-21 18:18:21.471900,login,resource_48,blocked,100.44
USER_0049,2026-02-16 18:18:21.471900,file_access,resource_49,blocked,234.44
USER_0041,2026-02-12 18:18:21.471900,data_download,resource_20,failed,475.9
USER_0004,2026-02-15 18:18:21.471900,data_download,resource_28,success,815.82
USER_0084,2026-01-18 18:18:21.471900,email_send,resource_14,blocked,670.14
USER_0092,2025-12-09 18:18:21.471900,data_download,resource_6,blocked,638.33
USER_0007,2026-02-05 18:18:21.471900,file_access,resource_13,failed,914.71
USER_0066,2025-11-23 18:18:21.471900,data_download,resource_18,blocked,904.54
USER_0001,2025-12-27 18:18:21.471900,file_access,resource_42,blocked,970.7
USER_0050,2026-01-11 18:18:21.471900,email_send,resource_27,failed,795.24
USER_0093,2026-01-30 18:18:21.471900,email_send,resource_3,failed,425.72
USER_0047,2025-12-08 18:18:21.471900,file_access,resource_47,success,996.19
USER_0065,2025-12-30 18:18:21.471900,file_access,resource_32,blocked,499.04
USER_0020,2025-12-09 18:18:21.471900,login,resource_23,success,456.93
USER_0026,2025-12-31 18:18:21.471900,data_download,resource_44,success,383.79
USER_0075,2025-12-18 18:18:21.471900,data_download,resource_40,failed,745.61
USER_0081,2026-01-04 18:18:21.471900,email_send,resource_29,success,891.72
USER_0035,2025-11-28 18:18:21.471900,login,resource_12,blocked,275.63
USER_0013,2026-01-19 18:18:21.471900,email_send,resource_22,success,631.53
USER_0012,2026-01-23 18:18:21.471900,data_download,resource_15,success,435.08
USER_0063,2026-01-24 18:18:21.471900,file_access,resource_25,blocked,698.1
USER_0001,2025-11-20 18:18:21.471900,email_send,resource_7,failed,746.83
USER_0033,2026-01-02 18:18:21.471900,email_send,resource_2,success,645.09
USER_0031,2025-11-30 18:18:21.471900,file_access,resource_1,blocked,197.18
USER_0029,2025-12-03 18:18:21.471900,data_download,resource_5,failed,417.47
USER_0035,2026-01-09 18:18:21.471900,file_access,resource_35,failed,314.62
USER_0011,2026-01-27 18:18:21.471900,email_send,resource_30,failed,567.75
USER_0074,2025-11-25 18:18:21.471900,email_send,resource_49,success,918.05
USER_0016,2025-12-23 18:18:21.471900,file_access,resource_18,failed,546.08
USER_0020,2025-12-27 18:18:21.471900,data_download,resource_47,blocked,216.32
USER_0006,2025-12-12 18:18:21.471900,email_send,resource_28,blocked,382.71
USER_0024,2025-11-26 18:18:21.471900,file_access,resource_41,success,502.08
USER_0067,2025-12-15 18:18:21.471900,email_send,resource_8,failed,241.34
USER_0027,2026-02-04 18:18:21.471900,file_access,resource_27,success,305.55
USER_0091,2026-02-11 18:18:21.471900,file_access,resource_21,success,809.56
USER_0007,2026-02-13 18:18:21.471900,file_access,resource_29,blocked,582.51
USER_0002,2025-12-14 18:18:21.471900,data_download,resource_16,success,564.38
USER_0031,2025-11-24 18:18:21.471900,email_send,resource_25,failed,939.06
USER_0047,2025-12-22 18:18:21.471900,data_download,resource_29,failed,69.91
USER_0034,2025-12-12 18:18:21.471900,login,resource_28,success,381.0
USER_0014,2025-11-24 18:18:21.471900,file_access,resource_40,blocked,543.69
USER_0072,2025-12-07 18:18:21.471900,email_send,resource_19,success,54.89
USER_0099,2026-01-03 18:18:21.471900,file_access,resource_9,blocked,28.75
USER_0063,2025-12-09 18:18:21.471900,email_send,resource_3,success,757.64
USER_0005,2026-01-11 18:18:21.471900,file_access,resource_17,failed,835.36
USER_0039,2026-01-07 18:18:21.471900,data_download,resource_24,failed,858.16
USER_0048,2026-01-26 18:18:21.471900,login,resource_38,failed,522.42
USER_0022,2025-12-28 18:18:21.471900,login,resource_49,blocked,619.72
USER_0088,2025-11-19 18:18:21.471900,login,resource_46,success,665.31
USER_0012,2025-11-24 18:18:21.471900,login,resource_42,failed,707.23
USER_0090,2025-12-20 18:18:21.471900,email_send,resource_21,failed,756.91
USER_0009,2025-12-20 18:18:21.471900,data_download,resource_2,success,679.68
USER_0013,2025-12-17 18:18:21.471900,login,resource_3,blocked,959.74
USER_0038,2026-02-11 18:18:21.471900,login,resource_32,failed,487.73
USER_0004,2025-12-24 18:18:21.471900,email_send,resource_3,failed,754.72
USER_0031,2026-01-24 18:18:21.471900,data_download,resource_6,blocked,992.76
USER_0021,2025-12-21 18:18:21.471900,file_access,resource_7,blocked,991.52
USER_0026,2026-01-30 18:18:21.471900,file_access,resource_21,failed,608.15
USER_0035,2026-01-17 18:18:21.471900,email_send,resource_2,failed,639.02
USER_0076,2026-01-05 18:18:21.471900,file_access,resource_42,failed,413.39
USER_0027,2026-01-26 18:18:21.471900,email_send,resource_12,failed,750.95
USER_0023,2025-11-23 18:18:21.471900,login,resource_2,failed,547.21
USER_0055,2026-02-08 18:18:21.471900,file_access,resource_12,failed,888.41
USER_0022,2025-12-22 18:18:21.471900,file_access,resource_32,blocked,119.88
USER_0071,2025-12-13 18:18:21.471900,email_send,resource_5,success,851.11
USER_0007,2026-01-07 18:18:21.471900,login,resource_43,failed,392.28
USER_0076,2026-01-11 18:18:21.471900,login,resource_20,failed,205.54
USER_0054,2025-11-26 18:18:21.471900,data_download,resource_10,success,66.62
USER_0094,2026-01-22 18:18:21.471900,file_access,resource_32,failed,237.03
USER_0059,2025-12-27 18:18:21.471900,data_download,resource_43,blocked,238.65
USER_0029,2025-11-29 18:18:21.471900,login,resource_8,success,565.98
USER_0041,2026-01-12 18:18:21.471900,login,resource_19,blocked,627.34
USER_0038,2025-12-03 18:18:21.471900,data_download,resource_41,blocked,871.83
USER_0039,2025-12-12 18:18:21.471900,login,resource_29,success,30.64
USER_0021,2025-12-29 18:18:21.471900,data_download,resource_16,success,605.52
USER_0041,2026-01-24 18:18:21.471900,data_download,resource_38,blocked,977.51
USER_0049,2026-01-11 18:18:21.471900,data_download,resource_8,failed,581.94
USER_0039,2025-12-20 18:18:21.471900,data_download,resource_36,blocked,78.26
USER_0078,2026-02-12 18:18:21.471900,data_download,resource_17,blocked,883.77
USER_0066,2026-01-20 18:18:21.471900,file_access,resource_25,failed,860.95
USER_0002,2025-12-27 18:18:21.471900,login,resource_42,success,864.17
USER_0036,2025-12-10 18:18:21.471900,login,resource_30,failed,787.96
USER_0039,2026-01-26 18:18:21.471900,login,resource_34,success,113.01
USER_0073,2025-11-22 18:18:21.471900,login,resource_1,success,883.93
USER_0003,2026-01-26 18:18:21.471900,login,resource_43,failed,893.04
USER_0003,2026-01-08 18:18:21.471900,file_access,resource_13,failed,635.0
USER_0023,2026-01-05 18:18:21.471900,data_download,resource_39,failed,578.02
USER_0071,2026-02-06 18:18:21.471900,email_send,resource_29,failed,495.92
USER_0082,2026-02-03 18:18:21.471900,file_access,resource_22,success,208.25
USER_0095,2026-02-11 18:18:21.471900,data_download,resource_38,failed,76.72
USER_0007,2026-01-17 18:18:21.471900,file_access,resource_39,success,104.36
USER_0061,2025-12-04 18:18:21.471900,file_access,resource_37,blocked,633.26
USER_0032,2026-02-15 18:18:21.471900,email_send,resource_18,success,4.07
USER_0045,2026-01-14 18:18:21.471900,file_access,resource_24,blocked,580.14
USER_0003,2026-01-30 18:18:21.471900,data_download,resource_47,failed,404.3
USER_0024,2025-12-10 18:18:21.471900,data_download,resource_24,failed,930.57
USER_0040,2026-01-25 18:18:21.471900,login,resource_13,failed,706.48
USER_0040,2025-12-08 18:18:21.471900,login,resource_3,blocked,650.57
USER_0010,2026-02-09 18:18:21.471900,file_access,resource_17,blocked,715.89
USER_0065,2026-01-13 18:18:21.471900,data_download,resource_15,success,692.33
USER_0024,2025-12-30 18:18:21.471900,data_download,resource_49,success,142.45
USER_0082,2025-11-22 18:18:21.471900,file_access,resource_35,blocked,665.32
USER_0020,2026-02-14 18:18:21.471900,data_download,resource_9,blocked,608.91
USER_0058,2026-01-30 18:18:21.471900,email_send,resource_35,success,811.57
USER_0012,2026-02-11 18:18:21.471900,data_download,resource_1,failed,311.28
USER_0005,2026-01-29 18:18:21.471900,email_send,resource_39,failed,827.51
USER_0078,2026-01-02 18:18:21.471900,email_send,resource_50,blocked,564.54
USER_0018,2026-02-15 18:18:21.471900,login,resource_5,success,808.64
USER_0084,2026-02-15 18:18:21.471900,file_access,resource_27,blocked,818.01
USER_0093,2026-01-21 18:18:21.471900,data_download,resource_10,blocked,790.07
USER_0052,2025-12-26 18:18:21.471900,file_access,resource_10,failed,136.12
USER_0026,2026-01-12 18:18:21.471900,login,resource_37,blocked,359.86
USER_0031,2026-01-24 18:18:21.471900,file_access,resource_15,failed,137.88
USER_0006,2025-12-03 18:18:21.471900,data_download,resource_9,blocked,569.13
USER_0043,2026-01-29 18:18:21.471900,login,resource_29,failed,761.27
USER_0080,2025-12-27 18:18:21.471900,login,resource_29,success,327.88
USER_0043,2026-02-15 18:18:21.471900,email_send,resource_18,blocked,715.41
USER_0026,2026-01-19 18:18:21.471900,email_send,resource_39,failed,168.85
USER_0055,2026-01-30 18:18:21.471900,data_download,resource_16,failed,510.21
USER_0002,2026-01-20 18:18:21.471900,email_send,resource_11,success,73.14
USER_0036,2025-12-04 18:18:21.471900,email_send,resource_10,failed,263.84
USER_0016,2026-02-06 18:18:21.471900,login,resource_15,failed,992.18
USER_0074,2026-02-06 18:18:21.471900,data_download,resource_37,blocked,738.64
USER_0015,2025-12-31 18:18:21.471900,login,resource_47,blocked,392.46
USER_0025,2026-01-31 18:18:21.471900,email_send,resource_29,blocked,473.97
USER_0083,2025-12-25 18:18:21.471900,login,resource_25,failed,618.43
USER_0002,2026-01-23 18:18:21.471900,file_access,resource_34,blocked,631.24
USER_0041,2026-01-09 18:18:21.471900,login,resource_9,failed,611.76
USER_0066,2026-01-26 18:18:21.471900,login,resource_26,success,611.95
USER_0093,2026-01-06 18:18:21.471900,file_access,resource_14,blocked,530.61
USER_0044,2025-11-23 18:18:21.471900,data_download,resource_1,blocked,928.28
USER_0056,2025-12-31 18:18:21.471900,file_access,resource_13,success,890.45
USER_0003,2026-01-04 18:18:21.471900,email_send,resource_23,success,318.27
USER_0030,2026-01-12 18:18:21.471900,email_send,resource_19,failed,102.12
USER_0093,2026-02-01 18:18:21.471900,email_send,resource_41,failed,251.3
USER_0003,2026-01-27 18:18:21.471900,login,resource_12,success,138.85
USER_0052,2025-12-23 18:18:21.471900,file_access,resource_44,success,444.83
USER_0087,2025-12-26 18:18:21.471900,email_send,resource_35,success,222.4
USER_0045,2026-02-02 18:18:21.471900,file_access,resource_34,blocked,115.45
USER_0069,2025-12-24 18:18:21.471900,data_download,resource_20,blocked,116.71
USER_0050,2026-01-09 18:18:21.471900,data_download,resource_49,blocked,731.7
USER_0020,2026-02-02 18:18:21.471900,email_send,resource_28,success,435.75
USER_0083,2025-12-16 18:18:21.471900,data_download,resource_42,success,904.56
USER_0039,2025-12-16 18:18:21.471900,email_send,resource_14,success,733.41
USER_0090,2026-02-01 18:18:21.471900,data_download,resource_6,success,885.11
USER_0021,2026-01-08 18:18:21.471900,data_download,resource_35,failed,701.93
USER_0025,2025-11-22 18:18:21.471900,data_download,resource_47,success,122.02
USER_0036,2025-12-31 18:18:21.471900,file_access,resource_33,failed,131.57
USER_0069,2026-01-05 18:18:21.471900,data_download,resource_44,blocked,81.61
USER_0023,2026-01-29 18:18:21.471900,file_access,resource_29,failed,915.94
USER_0091,2025-12-23 18:18:21.471900,data_download,resource_32,success,926.24
USER_0045,2026-02-09 18:18:21.471900,file_access,resource_33,success,242.99
USER_0003,2025-11-29 18:18:21.471900,email_send,resource_42,blocked,888.36
USER_0029,2026-01-18 18:18:21.471900,email_send,resource_39,failed,226.28
USER_0063,2025-12-03 18:18:21.471900,data_download,resource_24,success,859.1
USER_0039,2025-12-30 18:18:21.471900,email_send,resource_46,blocked,276.5
USER_0014,2026-02-03 18:18:21.471900,email_send,resource_1,blocked,591.65
USER_0003,2025-12-11 18:18:21.471900,file_access,resource_20,failed,202.97
USER_0009,2025-11-22 18:18:21.471900,login,resource_42,failed,615.86
USER_0064,2026-01-23 18:18:21.471900,email_send,resource_47,blocked,475.91
USER_0036,2026-02-11 18:18:21.471900,login,resource_14,failed,647.25
USER_0034,2026-01-07 18:18:21.471900,email_send,resource_2,failed,304.31
USER_0080,2025-11-27 18:18:21.471900,file_access,resource_24,success,711.94
USER_0076,2025-12-30 18:18:21.471900,file_access,resource_34,failed,684.16
USER_0077,2025-11-23 18:18:21.471900,login,resource_25,failed,849.32
USER_0046,2026-01-23 18:18:21.471900,email_send,resource_20,blocked,342.58
USER_0070,2026-01-18 18:18:21.471900,email_send,resource_5,blocked,243.5
USER_0083,2026-01-28 18:18:21.471900,data_download,resource_15,failed,608.66
USER_0002,2026-02-12 18:18:21.471900,email_send,resource_33,success,645.37
USER_0005,2025-12-24 18:18:21.471900,file_access,resource_7,blocked,972.12
USER_0062,2026-02-16 18:18:21.471900,login,resource_16,success,156.64
USER_0072,2025-12-12 18:18:21.471900,file_access,resource_37,failed,847.41
USER_0087,2026-02-10 18:18:21.471900,email_send,resource_50,success,964.19
USER_0007,2025-12-17 18:18:21.471900,file_access,resource_27,blocked,903.28
USER_0046,2025-12-21 18:18:21.471900,email_send,resource_21,success,538.42
USER_0001,2026-01-20 18:18:21.471900,email_send,resource_38,blocked,891.34
USER_0017,2026-02-09 18:18:21.471900,login,resource_25,blocked,26.85
USER_0100,2025-11-23 18:18:21.471900,login,resource_31,blocked,802.19
USER_0007,2025-12-30 18:18:21.471900,login,resource_11,failed,399.27
USER_0060,2026-01-07 18:18:21.471900,data_download,resource_12,success,306.02
USER_0091,2025-12-18 18:18:21.471900,email_send,resource_36,blocked,609.61
USER_0055,2026-02-14 18:18:21.471900,file_access,resource_1,blocked,277.67
USER_0018,2025-12-08 18:18:21.471900,login,resource_38,failed,149.98
USER_0038,2026-01-22 18:18:21.471900,file_access,resource_36,success,268.48
USER_0019,2025-12-25 18:18:21.471900,login,resource_38,blocked,899.7
USER_0090,2026-01-14 18:18:21.471900,file_access,resource_23,success,212.57
USER_0038,2026-01-15 18:18:21.471900,file_access,resource_27,failed,870.09
USER_0038,2025-12-16 18:18:21.471900,data_download,resource_43,blocked,741.16
USER_0083,2025-12-19 18:18:21.471900,data_download,resource_16,failed,476.28
USER_0017,2026-02-07 18:18:21.471900,data_download,resource_23,blocked,71.25
USER_0032,2025-12-31 18:18:21.471900,login,resource_2,failed,116.22
USER_0092,2026-02-02 18:18:21.471900,data_download,resource_22,success,190.15
USER_0090,2025-11-22 18:18:21.471900,data_download,resource_48,failed,482.25
USER_0029,2025-11-28 18:18:21.471900,email_send,resource_50,success,723.4
USER_0055,2025-12-31 18:18:21.471900,file_access,resource_30,blocked,168.47
